servername,region,rebalanced,killstat_version,match_id,game_mode,map,unix_time,game_time,player_count,attacker_name,attacker_id,attacker_current_weapon,attacker_current_weapon_mods,attacker_weapon_1,attacker_weapon_1_mods,attacker_weapon_2,attacker_weapon_2_mods,attacker_weapon_3,attacker_weapon_3_mods,attacker_offhand_weapon_1,attacker_offhand_weapon_2,victim_name,victim_id,victim_current_weapon,victim_current_weapon_mods,victim_weapon_1,victim_weapon_1_mods,victim_weapon_2,victim_weapon_2_mods,victim_weapon_3,victim_weapon_3_mods,victim_offhand_weapon_1,victim_offhand_weapon_2,cause_of_death,distance
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809124,113.517,6,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,sniper,100.456
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809127,116.863,6,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,Jomri,69a327c0,sniper,1408,sniper,1408,wingman,1408,defender,134,grenade_gravity,grapple,hemlok_smg,58.848
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809129,118.850,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,car,159.268
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809149,138.607,6,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,Jomri,69a327c0,sniper,1408,sniper,1408,wingman,1408,defender,134,grenade_gravity,grapple,hemlok_smg,408.405
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809155,144.817,6,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,frag_grenade,569.855
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809158,147.679,5,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,hemlok_smg,467.787
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809162,152.098,5,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,segmentedpuma,ebcc4044,autopistol,22,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,car,430.579
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809172,161.414,5,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,car,284.149
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809181,170.596,5,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,car,625.138
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809183,172.639,5,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,hemlok_smg,219.735
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809198,187.674,5,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,hemlok_smg,559.489
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809200,190.133,6,Bim_Noah,89bb95eb,null,null,null,null,null,null,null,null,null,null,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,frag_grenade,132.407
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809215,204.417,6,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,sniper,648.987
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809230,219.775,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,car,237.065
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809234,223.827,6,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,hemlok_smg,462.216
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809253,243.333,6,Baum1000000,e99f989f,sniper,1156,hemlok_smg,800,sniper,1156,defender,134,grenade_gravity,grapple,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,sniper,529.226
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809260,249.533,6,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,frag_grenade,270.407
rebalanced_ctf,eu,1.5.10,ks_2.0.0,2da677a6,ctf,angel_city,1659809261,250.700,6,Baum1000000,e99f989f,sniper,1156,hemlok_smg,800,sniper,1156,defender,134,grenade_gravity,grapple,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,sniper,614.612
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809303,292.883,6,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,sniper,674.286
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809309,298.564,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,car,379.361
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809326,316.055,6,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,hemlok_smg,272.387
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809327,317.150,6,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,sniper,1608.809
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809338,328.133,6,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,sniper,122.007
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809344,334.257,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,car,331.434
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809349,338.676,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,car,341.605
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809355,344.783,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,BeegPomastat,b25b7bcb,hemlok_smg,800,hemlok_smg,800,autopistol,22,rocket_launcher,70,satchel,grapple,car,439.603
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809359,348.716,6,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,car,138.601
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809381,370.860,6,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,hemlok_smg,913.405
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809394,384.190,6,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,hemlok_smg,455.963
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809397,386.983,6,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,sniper,1107.107
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809428,418.008,9,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,hemlok_smg,521.387
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809432,421.450,9,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,frag_grenade,744.532
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809432,421.450,9,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,frag_grenade,584.049
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809433,422.483,9,HaHa_Gh0sty,0bd92a1d,sniper,1168,sniper,1168,wingman,896,defender,134,thermite_grenade,holopilot,BeegPomastat,b25b7bcb,pulse_lmg,768,pulse_lmg,768,autopistol,56,mgl,3,grenade_gravity,heal,sniper,1148.931
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809435,424.842,9,JCVenum,928ce5e9,car,226,car,226,wingman,132,arc_launcher,11,frag_grenade,heal,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,car,107.377
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809438,428.388,8,Baum1000000,e99f989f,hemlok_smg,800,hemlok_smg,800,sniper,1156,defender,134,grenade_gravity,grapple,WinterCobra8102,77d149f9,vinson,836,vinson,836,wingman,1664,defender,70,grenade_gravity,cloak,hemlok_smg,581.617
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809446,436.253,8,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,JCVenum,928ce5e9,car,226,car,226,wingman,132,arc_launcher,11,frag_grenade,heal,car,496.531
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809447,436.817,8,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,sniper,383.915
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809461,451.130,8,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,car,293.402
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809472,461.959,8,Baum1000000,e99f989f,hemlok_smg,800,hemlok_smg,800,sniper,1156,defender,134,grenade_gravity,grapple,JCVenum,928ce5e9,car,226,car,226,wingman,132,arc_launcher,11,frag_grenade,heal,hemlok_smg,317.929
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809483,472.688,7,HaHa_Gh0sty,0bd92a1d,wingman,896,sniper,1168,wingman,896,defender,134,thermite_grenade,holopilot,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,wingman,291.740
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809483,473.187,7,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,Baum1000000,e99f989f,hemlok_smg,800,hemlok_smg,800,sniper,1156,defender,134,grenade_gravity,grapple,hemlok_smg,264.253
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809492,481.478,7,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,car,196,car,196,autopistol,6,defender,132,satchel,heal,hemlok_smg,156.670
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809497,487.117,7,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,sniper,1027.957
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809521,510.633,8,spetterpoepman,bd220d82,hemlok_smg,192,hemlok_smg,192,semipistol,3,defender,68,thermite_grenade,heal,taylorpinkblob_,425bf3b8,car,1188,car,1188,wingman,1156,mgl,67,frag_grenade,grenade_sonar,thermite_grenade,786.054
rebalanced_ctf,eu,1.5.10,ks_2.0.0,69330efc,ctf,angel_city,1659809528,517.865,7,spetterpoepman,bd220d82,hemlok_smg,192,hemlok_smg,192,semipistol,3,defender,68,thermite_grenade,heal,WinterCobra8102,77d149f9,vinson,836,vinson,836,wingman,1664,defender,70,grenade_gravity,cloak,hemlok_smg,737.444
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809610,46.172,7,BooKooNooN,847e28fc,shotgun,228,shotgun,228,autopistol,22,rocket_launcher,38,grenade_emp,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,shotgun,176.470
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809613,49.386,7,BooKooNooN,847e28fc,shotgun,228,shotgun,228,autopistol,22,rocket_launcher,38,grenade_emp,heal,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,shotgun,277.626
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809627,63.598,8,spetterpoepman,bd220d82,hemlok_smg,192,hemlok_smg,192,semipistol,3,defender,68,thermite_grenade,heal,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,hemlok_smg,948.445
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809629,65.084,8,BooKooNooN,847e28fc,shotgun,228,shotgun,228,autopistol,22,rocket_launcher,38,grenade_emp,heal,spetterpoepman,bd220d82,hemlok_smg,192,hemlok_smg,192,semipistol,3,defender,68,thermite_grenade,heal,shotgun,264.533
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809641,77.469,8,Bim_Noah,89bb95eb,autopistol,6,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,autopistol,574.852
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809641,77.536,8,BooKooNooN,847e28fc,shotgun,228,shotgun,228,autopistol,22,rocket_launcher,38,grenade_emp,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,shotgun,418.654
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809645,80.915,8,BooKooNooN,847e28fc,shotgun,228,shotgun,228,autopistol,22,rocket_launcher,38,grenade_emp,heal,parsashir3,a35da56f,rspn101,786,rspn101,786,semipistol,74,defender,194,thermite_grenade,shifter,shotgun,331.939
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809663,99.659,9,spetterpoepman,bd220d82,hemlok_smg,192,hemlok_smg,192,semipistol,3,defender,68,thermite_grenade,heal,BooKooNooN,847e28fc,shotgun,228,shotgun,228,autopistol,22,rocket_launcher,38,grenade_emp,heal,hemlok_smg,706.144
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809673,109.150,8,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,frag_grenade,501.864
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809686,122.400,8,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,spetterpoepman,bd220d82,hemlok_smg,192,hemlok_smg,192,semipistol,3,defender,68,thermite_grenade,heal,epg,300.541
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809698,134.290,8,Bim_Noah,89bb95eb,autopistol,6,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,parsashir3,a35da56f,semipistol,69,alternator_smg,1602,semipistol,69,defender,82,frag_grenade,grapple,pilot_emptyhanded,45.884
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809706,142.567,9,jbadmaster,8dcc7a64,sniper,1666,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,sniper,2932.187
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809709,145.406,9,Bim_Noah,89bb95eb,autopistol,6,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,R0n0v9r,068ef5a6,wingman_n,1288,wingman_n,1288,autopistol,22,rocket_launcher,7,grenade_electric_smoke,grapple,autopistol,579.501
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809711,146.978,9,spetterpoepman,bd220d82,vinson,386,vinson,386,semipistol,3,defender,68,thermite_grenade,heal,EnerenNotBad,343f6b22,mastiff,1218,mastiff,1218,autopistol,52,defender,70,frag_grenade,heal,vinson,433.938
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809720,156.304,9,parsashir3,a35da56f,alternator_smg,1602,alternator_smg,1602,semipistol,69,defender,82,frag_grenade,grapple,spetterpoepman,bd220d82,vinson,386,vinson,386,semipistol,3,defender,68,thermite_grenade,heal,alternator_smg,101.834
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809725,161.583,9,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,jbadmaster,8dcc7a64,autopistol,28,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,hemlok_smg,493.808
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809750,186.267,8,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,spetterpoepman,bd220d82,vinson,386,vinson,386,semipistol,3,defender,68,thermite_grenade,heal,epg,396.986
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809760,196.419,8,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,hemlok_smg,1105.297
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809768,204.549,8,parsashir3,a35da56f,alternator_smg,1602,alternator_smg,1602,semipistol,69,defender,82,frag_grenade,grapple,jbadmaster,8dcc7a64,sniper,1666,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,alternator_smg,89.292
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809777,212.883,8,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,spetterpoepman,bd220d82,vinson,386,vinson,386,semipistol,3,defender,68,thermite_grenade,heal,epg,797.578
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809798,234.631,8,R0n0v9r,068ef5a6,car,72,car,72,wingman,644,rocket_launcher,7,grenade_electric_smoke,heal,jbadmaster,8dcc7a64,autopistol,28,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,car,373.069
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809800,236.136,8,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,spetterpoepman,bd220d82,vinson,386,vinson,386,semipistol,3,defender,68,thermite_grenade,heal,hemlok_smg,402.586
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809809,244.972,7,parsashir3,a35da56f,alternator_smg,1602,alternator_smg,1602,sniper,1666,defender,82,frag_grenade,grapple,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,alternator_smg,518.245
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809810,246.450,7,Bim_Noah,89bb95eb,null,null,null,null,null,null,null,null,null,null,parsashir3,a35da56f,alternator_smg,1602,alternator_smg,1602,sniper,1666,defender,82,frag_grenade,grapple,frag_grenade,421.362
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809826,261.700,7,jbadmaster,8dcc7a64,sniper,1666,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,sniper,1141.406
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809829,264.917,7,Bim_Noah,89bb95eb,autopistol,6,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,R0n0v9r,068ef5a6,car,72,car,72,wingman,644,rocket_launcher,7,grenade_electric_smoke,heal,frag_grenade,636.036
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809834,270.250,7,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,epg,127.366
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809850,286.104,7,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,hemlok_smg,130.427
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809850,286.467,7,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,segmentedpuma,ebcc4044,hemlok_smg,420,hemlok_smg,420,autopistol,22,defender,6,frag_grenade,holopilot,frag_grenade,212.662
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809865,301.633,7,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,parsashir3,a35da56f,r97,1314,r97,1314,semipistol,74,mgl,7,frag_grenade,grapple,frag_grenade,589.132
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809871,307.067,8,Bim_Noah,89bb95eb,sniper,1536,sniper,1536,autopistol,6,arc_launcher,129,frag_grenade,heal,R0n0v9r,068ef5a6,sniper,644,sniper,644,wingman,644,rocket_launcher,7,grenade_electric_smoke,grapple,frag_grenade,683.569
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809890,325.967,9,thedogeness,4e9e87ef,alternator_smg,704,alternator_smg,704,autopistol,22,defender,22,satchel,cloak,kanuarnab,de1a37b3,epg,518,epg,518,semipistol,70,mgl,7,thermite_grenade,grapple,satchel,419.912
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809902,337.880,9,R0n0v9r,068ef5a6,lmg,304,lmg,304,wingman,644,rocket_launcher,7,grenade_electric_smoke,grapple,thedogeness,4e9e87ef,alternator_smg,704,alternator_smg,704,autopistol,22,defender,22,satchel,cloak,lmg,851.808
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809908,343.783,8,jbadmaster,8dcc7a64,sniper,1666,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,R0n0v9r,068ef5a6,lmg,304,lmg,304,wingman,644,rocket_launcher,7,grenade_electric_smoke,grapple,sniper,434.336
rebalanced_ctf,eu,1.5.10,ks_2.0.0,133f6b59,ctf,eden,1659809910,345.983,9,parsashir3,a35da56f,semipistol,74,r97,1314,semipistol,74,mgl,7,frag_grenade,grapple,jbadmaster,8dcc7a64,sniper,1666,sniper,1666,autopistol,28,defender,134,grenade_gravity,grapple,frag_grenade,822.816
